ID;Status;Type;Lenght;Managed by;Municipality;Google Maps;Geographical coordinates;Geo Shape
1107;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.874682931323704%2C4.3100498196280155;50.874682931323704, 4.3100498196280155;"{""coordinates"": [4.310049819628015, 50.874682931323704], ""type"": ""Point""}"
1116;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.870552482545015%2C4.311710022239086;50.870552482545015, 4.311710022239086;"{""coordinates"": [4.311710022239086, 50.870552482545015], ""type"": ""Point""}"
1117;active;;;Ganshoren;Molenbeek-Saint-Jean Sint-Jans-Molenbeek;https://www.google.com/maps/search/?api=1&query=50.86968284646396%2C4.310931606193996;50.86968284646396, 4.310931606193996;"{""coordinates"": [4.310931606193996, 50.86968284646396], ""type"": ""Point""}"
1126;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.836600612543705%2C4.34825610614423;50.836600612543705, 4.34825610614423;"{""coordinates"": [4.34825610614423, 50.836600612543705], ""type"": ""Point""}"
1130;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.838607641057266%2C4.345615435241365;50.838607641057266, 4.345615435241365;"{""coordinates"": [4.345615435241365, 50.838607641057266], ""type"": ""Point""}"
1133;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83700770820161%2C4.344977650314732;50.83700770820161, 4.344977650314732;"{""coordinates"": [4.344977650314732, 50.83700770820161], ""type"": ""Point""}"
1142;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83960628960972%2C4.356007535069109;50.83960628960972, 4.356007535069109;"{""coordinates"": [4.356007535069109, 50.83960628960972], ""type"": ""Point""}"
1145;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83937754694949%2C4.3609962159140965;50.83937754694949, 4.3609962159140965;"{""coordinates"": [4.360996215914096, 50.83937754694949], ""type"": ""Point""}"
1147;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.840601099049586%2C4.360005379207979;50.840601099049586, 4.360005379207979;"{""coordinates"": [4.360005379207979, 50.840601099049586], ""type"": ""Point""}"
1149;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84354360666727%2C4.360591079189201;50.84354360666727, 4.360591079189201;"{""coordinates"": [4.360591079189201, 50.84354360666727], ""type"": ""Point""}"
1153;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.844564279439915%2C4.365976948582055;50.844564279439915, 4.365976948582055;"{""coordinates"": [4.365976948582055, 50.844564279439915], ""type"": ""Point""}"
1154;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84573993127194%2C4.36658497050985;50.84573993127194, 4.36658497050985;"{""coordinates"": [4.36658497050985, 50.84573993127194], ""type"": ""Point""}"
1158;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84802142292549%2C4.363683570764011;50.84802142292549, 4.363683570764011;"{""coordinates"": [4.363683570764011, 50.84802142292549], ""type"": ""Point""}"
1161;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84916767022521%2C4.36397462383825;50.84916767022521, 4.36397462383825;"{""coordinates"": [4.36397462383825, 50.84916767022521], ""type"": ""Point""}"
1163;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84997085276746%2C4.364295198692922;50.84997085276746, 4.364295198692922;"{""coordinates"": [4.364295198692922, 50.84997085276746], ""type"": ""Point""}"
1164;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84955480414272%2C4.365846505616041;50.84955480414272, 4.365846505616041;"{""coordinates"": [4.365846505616041, 50.84955480414272], ""type"": ""Point""}"
1170;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8511571966901%2C4.367917196135675;50.8511571966901, 4.367917196135675;"{""coordinates"": [4.367917196135675, 50.8511571966901], ""type"": ""Point""}"
1180;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85058028614637%2C4.361122498098436;50.85058028614637, 4.361122498098436;"{""coordinates"": [4.361122498098436, 50.85058028614637], ""type"": ""Point""}"
1184;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85127093130435%2C4.359079207064594;50.85127093130435, 4.359079207064594;"{""coordinates"": [4.359079207064594, 50.85127093130435], ""type"": ""Point""}"
1185;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.852258304945636%2C4.3581242969420035;50.852258304945636, 4.3581242969420035;"{""coordinates"": [4.358124296942004, 50.852258304945636], ""type"": ""Point""}"
1194;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84813358772443%2C4.3589717606284255;50.84813358772443, 4.3589717606284255;"{""coordinates"": [4.358971760628426, 50.84813358772443], ""type"": ""Point""}"
1206;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.839439270393626%2C4.3529218488860755;50.839439270393626, 4.3529218488860755;"{""coordinates"": [4.352921848886075, 50.839439270393626], ""type"": ""Point""}"
1213;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84057313535655%2C4.350238579328666;50.84057313535655, 4.350238579328666;"{""coordinates"": [4.350238579328666, 50.84057313535655], ""type"": ""Point""}"
1219;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84315956143729%2C4.3515378503275794;50.84315956143729, 4.3515378503275794;"{""coordinates"": [4.351537850327579, 50.84315956143729], ""type"": ""Point""}"
1220;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.843615269133956%2C4.352383427985914;50.843615269133956, 4.352383427985914;"{""coordinates"": [4.352383427985914, 50.843615269133956], ""type"": ""Point""}"
1225;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84497435485586%2C4.346486222777386;50.84497435485586, 4.346486222777386;"{""coordinates"": [4.346486222777386, 50.84497435485586], ""type"": ""Point""}"
1236;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.845101564426734%2C4.353931163756158;50.845101564426734, 4.353931163756158;"{""coordinates"": [4.353931163756158, 50.845101564426734], ""type"": ""Point""}"
1237;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84397769116877%2C4.355252217455774;50.84397769116877, 4.355252217455774;"{""coordinates"": [4.355252217455774, 50.84397769116877], ""type"": ""Point""}"
1245;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84238504126042%2C4.3429664155570435;50.84238504126042, 4.3429664155570435;"{""coordinates"": [4.342966415557044, 50.84238504126042], ""type"": ""Point""}"
1248;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.844758670414556%2C4.342439585933115;50.844758670414556, 4.342439585933115;"{""coordinates"": [4.342439585933115, 50.844758670414556], ""type"": ""Point""}"
1255;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84887383532001%2C4.345615130606814;50.84887383532001, 4.345615130606814;"{""coordinates"": [4.345615130606814, 50.84887383532001], ""type"": ""Point""}"
1258;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85027407947875%2C4.3415977565395885;50.85027407947875, 4.3415977565395885;"{""coordinates"": [4.341597756539588, 50.85027407947875], ""type"": ""Point""}"
1261;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84917660979251%2C4.339155187494878;50.84917660979251, 4.339155187494878;"{""coordinates"": [4.339155187494878, 50.84917660979251], ""type"": ""Point""}"
1266;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84121443742658%2C4.351533691205956;50.84121443742658, 4.351533691205956;"{""coordinates"": [4.351533691205956, 50.84121443742658], ""type"": ""Point""}"
1268;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84741219834833%2C4.357069968374572;50.84741219834833, 4.357069968374572;"{""coordinates"": [4.357069968374572, 50.84741219834833], ""type"": ""Point""}"
1274;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.83393795219657%2C4.34742875247815;50.83393795219657, 4.34742875247815;"{""coordinates"": [4.34742875247815, 50.83393795219657], ""type"": ""Point""}"
1280;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.8481744226155%2C4.368497520587737;50.8481744226155, 4.368497520587737;"{""coordinates"": [4.368497520587737, 50.8481744226155], ""type"": ""Point""}"
1282;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85128944138998%2C4.345051726360368;50.85128944138998, 4.345051726360368;"{""coordinates"": [4.345051726360368, 50.85128944138998], ""type"": ""Point""}"
1292;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85379824462464%2C4.345814861495744;50.85379824462464, 4.345814861495744;"{""coordinates"": [4.345814861495744, 50.85379824462464], ""type"": ""Point""}"
1298;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85745680095541%2C4.348237137384852;50.85745680095541, 4.348237137384852;"{""coordinates"": [4.348237137384852, 50.85745680095541], ""type"": ""Point""}"
1300;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85672384371887%2C4.348486503491049;50.85672384371887, 4.348486503491049;"{""coordinates"": [4.348486503491049, 50.85672384371887], ""type"": ""Point""}"
1305;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85457104740799%2C4.351861123671611;50.85457104740799, 4.351861123671611;"{""coordinates"": [4.351861123671611, 50.85457104740799], ""type"": ""Point""}"
1306;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.854734057239156%2C4.350283139471641;50.854734057239156, 4.350283139471641;"{""coordinates"": [4.350283139471641, 50.854734057239156], ""type"": ""Point""}"
1308;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.853726399257525%2C4.354107261793598;50.853726399257525, 4.354107261793598;"{""coordinates"": [4.354107261793598, 50.853726399257525], ""type"": ""Point""}"
1311;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.852085761012276%2C4.353098742151549;50.852085761012276, 4.353098742151549;"{""coordinates"": [4.353098742151549, 50.852085761012276], ""type"": ""Point""}"
1312;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85202745340989%2C4.353593798543451;50.85202745340989, 4.353593798543451;"{""coordinates"": [4.353593798543451, 50.85202745340989], ""type"": ""Point""}"
1320;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85014586643899%2C4.3519731704944675;50.85014586643899, 4.3519731704944675;"{""coordinates"": [4.351973170494468, 50.85014586643899], ""type"": ""Point""}"
1322;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84984951284183%2C4.3550673184254345;50.84984951284183, 4.3550673184254345;"{""coordinates"": [4.355067318425434, 50.84984951284183], ""type"": ""Point""}"
1324;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.848835703154975%2C4.350782183795067;50.848835703154975, 4.350782183795067;"{""coordinates"": [4.350782183795067, 50.848835703154975], ""type"": ""Point""}"
1331;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84558643897917%2C4.354919494075608;50.84558643897917, 4.354919494075608;"{""coordinates"": [4.354919494075608, 50.84558643897917], ""type"": ""Point""}"
1335;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.844784769482224%2C4.355437282772227;50.844784769482224, 4.355437282772227;"{""coordinates"": [4.355437282772227, 50.844784769482224], ""type"": ""Point""}"
1341;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.849759781772406%2C4.34833026579789;50.849759781772406, 4.34833026579789;"{""coordinates"": [4.34833026579789, 50.849759781772406], ""type"": ""Point""}"
1344;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84990536239445%2C4.346254539179679;50.84990536239445, 4.346254539179679;"{""coordinates"": [4.346254539179679, 50.84990536239445], ""type"": ""Point""}"
1350;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.84623014089592%2C4.356678655191671;50.84623014089592, 4.356678655191671;"{""coordinates"": [4.356678655191671, 50.84623014089592], ""type"": ""Point""}"
1351;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.845956908098096%2C4.3569112516771105;50.845956908098096, 4.3569112516771105;"{""coordinates"": [4.35691125167711, 50.845956908098096], ""type"": ""Point""}"
1354;active;;3.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.85242026194746%2C4.354279029455739;50.85242026194746, 4.354279029455739;"{""coordinates"": [4.354279029455739, 50.85242026194746], ""type"": ""Point""}"
1361;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.849028016827994%2C4.362404356001978;50.849028016827994, 4.362404356001978;"{""coordinates"": [4.362404356001978, 50.849028016827994], ""type"": ""Point""}"
1363;active;;6.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.847814900166995%2C4.36241117304105;50.847814900166995, 4.36241117304105;"{""coordinates"": [4.36241117304105, 50.847814900166995], ""type"": ""Point""}"
1377;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.897266221592574%2C4.33913891055674;50.897266221592574, 4.33913891055674;"{""coordinates"": [4.33913891055674, 50.897266221592574], ""type"": ""Point""}"
1381;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89681858709221%2C4.32995574202652;50.89681858709221, 4.32995574202652;"{""coordinates"": [4.32995574202652, 50.89681858709221], ""type"": ""Point""}"
1394;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.889860832957126%2C4.340669375454452;50.889860832957126, 4.340669375454452;"{""coordinates"": [4.340669375454452, 50.889860832957126], ""type"": ""Point""}"
1398;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.89292956010192%2C4.3450954789587755;50.89292956010192, 4.3450954789587755;"{""coordinates"": [4.345095478958775, 50.89292956010192], ""type"": ""Point""}"
1404;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.88614156980517%2C4.344086754748551;50.88614156980517, 4.344086754748551;"{""coordinates"": [4.344086754748551, 50.88614156980517], ""type"": ""Point""}"
1411;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.88433280396188%2C4.3406786574531715;50.88433280396188, 4.3406786574531715;"{""coordinates"": [4.340678657453171, 50.88433280396188], ""type"": ""Point""}"
1413;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.883002423007596%2C4.341019659136369;50.883002423007596, 4.341019659136369;"{""coordinates"": [4.341019659136369, 50.883002423007596], ""type"": ""Point""}"
1415;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.881423551508654%2C4.3432883109751295;50.881423551508654, 4.3432883109751295;"{""coordinates"": [4.343288310975129, 50.881423551508654], ""type"": ""Point""}"
1418;active;;4.0;Bruxelles;Bruxelles Brussel;https://www.google.com/maps/search/?api=1&query=50.877781649921644%2C4.347593774726125;50.877781649921644, 4.347593774726125;"{""coordinates"": [4.347593774726125, 50.877781649921644], ""type"": ""Point""}"
